"date","city","newDeaths","deaths","newCases","totalCases"
2020-06-28,"Ipojuca",2,66,13,443
2020-06-28,"Itapissuma",0,21,0,208
2020-06-28,"Jaboatão dos Guararapes",10,545,65,4805
2020-06-28,"Moreno",0,33,1,271
2020-06-28,"Olinda",0,222,38,3762
2020-06-28,"Paulista",0,198,25,2616
2020-06-28,"Pombos",0,17,14,347
2020-06-28,"Recife",4,1807,137,20578
2020-06-28,"São Lourenço da Mata",0,67,3,586
2020-06-28,"Vitória de Santo Antão",0,108,6,929
2020-06-29,"Abreu e Lima",0,56,1,478
2020-06-29,"Araçoiaba",0,8,1,59
2020-06-29,"Cabo de Santo Agostinho",0,161,2,919
2020-06-29,"Camaragibe",1,97,3,1255
2020-06-29,"Chã Grande",0,11,0,173
2020-06-29,"Chã de Alegria",0,5,3,136
2020-06-29,"Fernando de Noronha",0,0,0,85
2020-06-29,"Glória do Goitá",0,18,4,152
2020-06-29,"Igarassu",0,63,1,434
2020-06-29,"Ilha de Itamaracá",0,3,1,121
2020-06-29,"Ipojuca",0,66,9,452
2020-06-29,"Itapissuma",1,22,0,208
2020-06-29,"Jaboatão dos Guararapes",12,557,10,4815
2020-06-29,"Moreno",0,33,0,271
2020-06-29,"Olinda",1,223,7,3769
2020-06-29,"Paulista",1,199,7,2623
2020-06-29,"Pombos",0,17,1,348
2020-06-29,"Recife",9,1816,78,20656
2020-06-29,"São Lourenço da Mata",0,67,3,589
2020-06-29,"Vitória de Santo Antão",0,108,13,942
2020-06-30,"Abreu e Lima",-1,55,-1,477
2020-06-30,"Araçoiaba",0,8,1,60
2020-06-30,"Cabo de Santo Agostinho",0,161,3,922
2020-06-30,"Camaragibe",0,97,1,1256
2020-06-30,"Chã Grande",0,11,0,173
2020-06-30,"Chã de Alegria",0,5,0,136
2020-06-30,"Fernando de Noronha",0,0,0,85
2020-06-30,"Glória do Goitá",0,18,2,154
2020-06-30,"Igarassu",1,64,1,435
2020-06-30,"Ilha de Itamaracá",0,3,1,122
2020-06-30,"Ipojuca",0,66,0,452
2020-06-30,"Itapissuma",0,22,0,208
2020-06-30,"Jaboatão dos Guararapes",10,567,16,4831
2020-06-30,"Moreno",1,34,4,275
2020-06-30,"Olinda",2,225,12,3781
2020-06-30,"Paulista",3,202,11,2634
2020-06-30,"Pombos",1,18,8,356
2020-06-30,"Recife",9,1825,73,20729
2020-06-30,"São Lourenço da Mata",3,70,5,594
2020-06-30,"Vitória de Santo Antão",0,108,1,943
2020-07-01,"Abreu e Lima",0,55,4,481
2020-07-01,"Araçoiaba",0,8,2,62
2020-07-01,"Cabo de Santo Agostinho",0,161,1,923
2020-07-01,"Camaragibe",0,97,3,1259
2020-07-01,"Chã Grande",0,11,0,173
2020-07-01,"Chã de Alegria",0,5,2,138
2020-07-01,"Fernando de Noronha",0,0,0,85
2020-07-01,"Glória do Goitá",0,18,3,157
2020-07-01,"Igarassu",0,64,4,439
2020-07-01,"Ilha de Itamaracá",3,6,4,126
2020-07-01,"Ipojuca",1,67,5,457
2020-07-01,"Itapissuma",0,22,0,208
2020-07-01,"Jaboatão dos Guararapes",7,574,59,4890
2020-07-01,"Moreno",0,34,2,277
2020-07-01,"Olinda",1,226,30,3811
2020-07-01,"Paulista",0,202,9,2643
2020-07-01,"Pombos",1,19,2,358
2020-07-01,"Recife",26,1851,166,20895
2020-07-01,"São Lourenço da Mata",0,70,2,596
2020-07-01,"Vitória de Santo Antão",0,108,10,953
2020-07-02,"Abreu e Lima",0,55,5,486
2020-07-02,"Araçoiaba",0,8,1,63
2020-07-02,"Cabo de Santo Agostinho",3,164,23,946
2020-07-02,"Camaragibe",0,97,27,1286
2020-07-02,"Chã Grande",0,11,2,175
2020-07-02,"Chã de Alegria",0,5,5,143
2020-07-02,"Fernando de Noronha",0,0,1,86
2020-07-02,"Glória do Goitá",1,19,1,158
2020-07-02,"Igarassu",0,64,5,444
2020-07-02,"Ilha de Itamaracá",0,6,2,128
2020-07-02,"Ipojuca",3,70,5,462
2020-07-02,"Itapissuma",2,24,1,209
2020-07-02,"Jaboatão dos Guararapes",12,586,115,5005
2020-07-02,"Moreno",0,34,1,278
2020-07-02,"Olinda",3,229,50,3861
2020-07-02,"Paulista",0,202,29,2672
2020-07-02,"Pombos",0,19,1,359
2020-07-02,"Recife",21,1872,208,21103
2020-07-02,"São Lourenço da Mata",3,73,8,604
2020-07-02,"Vitória de Santo Antão",0,108,34,987
2020-07-03,"Abreu e Lima",4,59,5,491
2020-07-03,"Araçoiaba",0,8,0,63
2020-07-03,"Cabo de Santo Agostinho",1,165,6,952
2020-07-03,"Camaragibe",0,97,9,1295
2020-07-03,"Chã Grande",1,12,2,177
2020-07-03,"Chã de Alegria",0,5,1,144
2020-07-03,"Fernando de Noronha",0,0,0,86
2020-07-03,"Glória do Goitá",1,20,6,164
2020-07-03,"Igarassu",1,65,7,451
2020-07-03,"Ilha de Itamaracá",0,6,1,129
2020-07-03,"Ipojuca",3,73,11,473
2020-07-03,"Itapissuma",0,24,0,209
2020-07-03,"Jaboatão dos Guararapes",13,599,24,5029
2020-07-03,"Moreno",0,34,0,278
2020-07-03,"Olinda",2,231,55,3916
2020-07-03,"Paulista",2,204,16,2688
2020-07-03,"Pombos",1,20,0,359
2020-07-03,"Recife",11,1883,152,21255
2020-07-03,"São Lourenço da Mata",0,73,3,607
2020-07-03,"Vitória de Santo Antão",2,110,3,990
2020-07-04,"Abreu e Lima",1,60,7,498
2020-07-04,"Araçoiaba",0,8,0,63
2020-07-04,"Cabo de Santo Agostinho",-1,164,65,1017
2020-07-04,"Camaragibe",0,97,4,1299
2020-07-04,"Chã Grande",-1,11,2,179
2020-07-04,"Chã de Alegria",1,6,1,145
2020-07-04,"Fernando de Noronha",0,0,0,86
2020-07-04,"Glória do Goitá",0,20,2,166
2020-07-04,"Igarassu",0,65,4,455
2020-07-04,"Ilha de Itamaracá",0,6,8,137
2020-07-04,"Ipojuca",3,76,6,479
2020-07-04,"Itapissuma",0,24,1,210
2020-07-04,"Jaboatão dos Guararapes",6,605,65,5094
2020-07-04,"Moreno",1,35,1,279
2020-07-04,"Olinda",0,231,21,3937
2020-07-04,"Paulista",0,204,10,2698
2020-07-04,"Pombos",1,21,22,381
2020-07-04,"Recife",9,1892,145,21400
2020-07-04,"São Lourenço da Mata",1,74,6,613
2020-07-04,"Vitória de Santo Antão",0,110,0,990
2020-07-05,"Abreu e Lima",0,60,5,503
2020-07-05,"Araçoiaba",0,8,0,63
2020-07-05,"Cabo de Santo Agostinho",0,164,36,1053
2020-07-05,"Camaragibe",0,97,13,1312
2020-07-05,"Chã Grande",0,11,4,183
2020-07-05,"Chã de Alegria",0,6,3,148
2020-07-05,"Fernando de Noronha",0,0,1,87
2020-07-05,"Glória do Goitá",0,20,0,166
2020-07-05,"Igarassu",1,66,1,456
2020-07-05,"Ilha de Itamaracá",0,6,8,145
2020-07-05,"Ipojuca",0,76,15,494
2020-07-05,"Itapissuma",0,24,2,212
2020-07-05,"Jaboatão dos Guararapes",3,608,86,5180
2020-07-05,"Moreno",0,35,2,281
2020-07-05,"Olinda",0,231,33,3970
2020-07-05,"Paulista",0,204,18,2716
2020-07-05,"Pombos",0,21,22,403
2020-07-05,"Recife",6,1898,283,21683
2020-07-05,"São Lourenço da Mata",0,74,5,618
2020-07-05,"Vitória de Santo Antão",1,111,53,1043
2020-07-06,"Abreu e Lima",1,61,4,507
2020-07-06,"Araçoiaba",0,8,0,63
2020-07-06,"Cabo de Santo Agostinho",0,164,4,1057
2020-07-06,"Camaragibe",0,97,4,1316
2020-07-06,"Chã Grande",0,11,4,187
2020-07-06,"Chã de Alegria",0,6,2,150
2020-07-06,"Fernando de Noronha",0,0,0,87
2020-07-06,"Glória do Goitá",0,20,6,172
2020-07-06,"Igarassu",1,67,5,461
2020-07-06,"Ilha de Itamaracá",0,6,5,150
2020-07-06,"Ipojuca",0,76,4,498
2020-07-06,"Itapissuma",0,24,0,212
2020-07-06,"Jaboatão dos Guararapes",1,609,21,5201
2020-07-06,"Moreno",0,35,2,283
2020-07-06,"Olinda",2,233,18,3988
2020-07-06,"Paulista",1,205,8,2724
2020-07-06,"Pombos",0,21,4,407
2020-07-06,"Recife",-1,1897,56,21739
2020-07-06,"São Lourenço da Mata",0,74,1,619
2020-07-06,"Vitória de Santo Antão",0,111,47,1090
2020-07-07,"Abreu e Lima",2,63,6,513
2020-07-07,"Araçoiaba",0,8,0,63
2020-07-07,"Cabo de Santo Agostinho",2,166,5,1062
2020-07-07,"Camaragibe",2,99,11,1327
2020-07-07,"Chã Grande",0,11,0,187
2020-07-07,"Chã de Alegria",0,6,3,153
2020-07-07,"Fernando de Noronha",0,0,0,87
2020-07-07,"Glória do Goitá",0,20,0,172
2020-07-07,"Igarassu",0,67,4,465
2020-07-07,"Ilha de Itamaracá",0,6,5,155
2020-07-07,"Ipojuca",1,77,4,502
2020-07-07,"Itapissuma",1,25,2,214
2020-07-07,"Jaboatão dos Guararapes",2,611,19,5220
2020-07-07,"Moreno",0,35,0,283
2020-07-07,"Olinda",1,234,23,4011
2020-07-07,"Paulista",0,205,21,2745
2020-07-07,"Pombos",0,21,6,413
2020-07-07,"Recife",27,1924,100,21839
2020-07-07,"São Lourenço da Mata",2,76,3,622
2020-07-07,"Vitória de Santo Antão",1,112,5,1095
2020-07-08,"Abreu e Lima",2,65,9,522
2020-07-08,"Araçoiaba",0,8,1,64
2020-07-08,"Cabo de Santo Agostinho",3,169,42,1104
2020-07-08,"Camaragibe",6,105,16,1343
2020-07-08,"Chã Grande",0,11,0,187
2020-07-08,"Chã de Alegria",0,6,2,155
2020-07-08,"Fernando de Noronha",0,0,3,90
2020-07-08,"Glória do Goitá",0,20,1,173
2020-07-08,"Igarassu",2,69,7,472
2020-07-08,"Ilha de Itamaracá",0,6,4,159
2020-07-08,"Ipojuca",3,80,11,513
2020-07-08,"Itapissuma",1,26,3,217
2020-07-08,"Jaboatão dos Guararapes",7,618,62,5282
2020-07-08,"Moreno",0,35,2,285
2020-07-08,"Olinda",10,244,54,4065
2020-07-08,"Paulista",5,210,30,2775
2020-07-08,"Pombos",0,21,1,414
2020-07-08,"Recife",3,1927,253,22092
2020-07-08,"São Lourenço da Mata",3,79,8,630
2020-07-08,"Vitória de Santo Antão",4,116,13,1108
2020-07-09,"Abreu e Lima",0,65,1,523
2020-07-09,"Araçoiaba",0,8,1,65
2020-07-09,"Cabo de Santo Agostinho",2,171,30,1134
2020-07-09,"Camaragibe",5,110,7,1350
2020-07-09,"Chã Grande",0,11,0,187
2020-07-09,"Chã de Alegria",0,6,1,156
2020-07-09,"Fernando de Noronha",0,0,3,93
2020-07-09,"Glória do Goitá",0,20,2,175
2020-07-09,"Igarassu",1,70,1,473
2020-07-09,"Ilha de Itamaracá",0,6,0,159
2020-07-09,"Ipojuca",0,80,12,525
2020-07-09,"Itapissuma",0,26,0,217
2020-07-09,"Jaboatão dos Guararapes",11,629,59,5341
2020-07-09,"Moreno",0,35,3,288
2020-07-09,"Olinda",10,254,19,4084
2020-07-09,"Paulista",5,215,19,2794
2020-07-09,"Pombos",0,21,1,415
2020-07-09,"Recife",19,1946,206,22298
2020-07-09,"São Lourenço da Mata",1,80,4,634
2020-07-09,"Vitória de Santo Antão",0,116,6,1114
2020-07-10,"Abreu e Lima",0,65,4,527
2020-07-10,"Araçoiaba",0,8,2,67
2020-07-10,"Cabo de Santo Agostinho",2,173,11,1145
2020-07-10,"Camaragibe",3,113,17,1367
2020-07-10,"Chã Grande",0,11,2,189
2020-07-10,"Chã de Alegria",1,7,2,158
2020-07-10,"Fernando de Noronha",0,0,0,93
2020-07-10,"Glória do Goitá",0,20,1,176
2020-07-10,"Igarassu",2,72,8,481
2020-07-10,"Ilha de Itamaracá",0,6,10,169
2020-07-10,"Ipojuca",0,80,23,548
2020-07-10,"Itapissuma",0,26,1,218
2020-07-10,"Jaboatão dos Guararapes",6,635,59,5400
2020-07-10,"Moreno",0,35,4,292
2020-07-10,"Olinda",5,259,45,4129
2020-07-10,"Paulista",2,217,23,2817
2020-07-10,"Pombos",1,22,10,425
2020-07-10,"Recife",8,1954,215,22513
2020-07-10,"São Lourenço da Mata",2,82,2,636
2020-07-10,"Vitória de Santo Antão",1,117,19,1133
2020-07-11,"Abreu e Lima",0,65,1,528
2020-07-11,"Araçoiaba",2,10,0,67
2020-07-11,"Cabo de Santo Agostinho",4,177,6,1151
2020-07-11,"Camaragibe",3,116,21,1388
2020-07-11,"Chã Grande",1,12,3,192
2020-07-11,"Chã de Alegria",0,7,0,158
2020-07-11,"Fernando de Noronha",0,0,1,94
2020-07-11,"Glória do Goitá",0,20,0,176
2020-07-11,"Igarassu",1,73,4,485
2020-07-11,"Ilha de Itamaracá",1,7,1,170
2020-07-11,"Ipojuca",1,81,7,555
2020-07-11,"Itapissuma",1,27,0,218
2020-07-11,"Jaboatão dos Guararapes",7,642,43,5443
2020-07-11,"Moreno",0,35,0,292
2020-07-11,"Olinda",7,266,97,4226
2020-07-11,"Paulista",2,219,10,2827
2020-07-11,"Pombos",0,22,11,436
2020-07-11,"Recife",12,1966,236,22749
2020-07-11,"São Lourenço da Mata",2,84,2,638
2020-07-11,"Vitória de Santo Antão",1,118,13,1146
2020-07-12,"Abreu e Lima",0,65,3,531
2020-07-12,"Araçoiaba",0,10,1,68
2020-07-12,"Cabo de Santo Agostinho",3,180,14,1165
2020-07-12,"Camaragibe",2,118,9,1397
2020-07-12,"Chã Grande",0,12,4,196
2020-07-12,"Chã de Alegria",0,7,0,158
2020-07-12,"Fernando de Noronha",0,0,0,94
2020-07-12,"Glória do Goitá",0,20,4,180
2020-07-12,"Igarassu",1,74,6,491
2020-07-12,"Ilha de Itamaracá",0,7,0,170
2020-07-12,"Ipojuca",0,81,4,559
2020-07-12,"Itapissuma",0,27,0,218
2020-07-12,"Jaboatão dos Guararapes",8,650,45,5488
2020-07-12,"Moreno",0,35,1,293
2020-07-12,"Olinda",4,270,50,4276
2020-07-12,"Paulista",3,222,22,2849
2020-07-12,"Pombos",0,22,11,447
2020-07-12,"Recife",2,1968,242,22991
2020-07-12,"São Lourenço da Mata",0,84,4,642
2020-07-12,"Vitória de Santo Antão",2,120,7,1153
2020-07-13,"Abreu e Lima",1,66,4,535
2020-07-13,"Araçoiaba",0,10,1,69
2020-07-13,"Cabo de Santo Agostinho",3,183,5,1170
2020-07-13,"Camaragibe",4,122,5,1402
2020-07-13,"Chã Grande",0,12,5,201
2020-07-13,"Chã de Alegria",0,7,3,161
2020-07-13,"Fernando de Noronha",0,0,0,94
2020-07-13,"Glória do Goitá",0,20,4,184
2020-07-13,"Igarassu",2,76,2,493
2020-07-13,"Ilha de Itamaracá",0,7,0,170
2020-07-13,"Ipojuca",0,81,1,560
2020-07-13,"Itapissuma",0,27,1,219
2020-07-13,"Jaboatão dos Guararapes",9,659,31,5519
2020-07-13,"Moreno",0,35,0,293
2020-07-13,"Olinda",6,276,10,4286
2020-07-13,"Paulista",4,226,12,2861
2020-07-13,"Pombos",0,22,12,459
2020-07-13,"Recife",6,1974,83,23074
2020-07-13,"São Lourenço da Mata",2,86,3,645
2020-07-13,"Vitória de Santo Antão",0,120,3,1156
2020-07-14,"Abreu e Lima",0,66,0,535
2020-07-14,"Araçoiaba",1,11,0,69
2020-07-14,"Cabo de Santo Agostinho",4,187,2,1172
2020-07-14,"Camaragibe",3,125,8,1410
2020-07-14,"Chã Grande",0,12,2,203
2020-07-14,"Chã de Alegria",0,7,4,165
2020-07-14,"Fernando de Noronha",0,0,1,95
2020-07-14,"Glória do Goitá",0,20,2,186
2020-07-14,"Igarassu",2,78,3,496
2020-07-14,"Ilha de Itamaracá",0,7,6,176
2020-07-14,"Ipojuca",0,81,0,560
2020-07-14,"Itapissuma",0,27,0,219
2020-07-14,"Jaboatão dos Guararapes",2,661,29,5548
2020-07-14,"Moreno",0,35,1,294
2020-07-14,"Olinda",6,282,14,4300
2020-07-14,"Paulista",2,228,11,2872
2020-07-14,"Pombos",0,22,15,474
2020-07-14,"Recife",11,1985,120,23194
2020-07-14,"São Lourenço da Mata",1,87,0,645
2020-07-14,"Vitória de Santo Antão",0,120,3,1159
2020-07-15,"Abreu e Lima",1,67,10,545
2020-07-15,"Araçoiaba",0,11,0,69
2020-07-15,"Cabo de Santo Agostinho",0,187,36,1208
2020-07-15,"Camaragibe",4,129,7,1417
2020-07-15,"Chã Grande",0,12,3,206
2020-07-15,"Chã de Alegria",0,7,1,166
2020-07-15,"Fernando de Noronha",0,0,0,95
2020-07-15,"Glória do Goitá",0,20,2,188
2020-07-15,"Igarassu",1,79,11,507
2020-07-15,"Ilha de Itamaracá",0,7,0,176
2020-07-15,"Ipojuca",1,82,18,578
2020-07-15,"Itapissuma",0,27,2,221
2020-07-15,"Jaboatão dos Guararapes",2,663,69,5617
2020-07-15,"Moreno",0,35,2,296
2020-07-15,"Olinda",7,289,54,4354
2020-07-15,"Paulista",5,233,25,2897
2020-07-15,"Pombos",0,22,2,476
2020-07-15,"Recife",12,1997,239,23433
2020-07-15,"São Lourenço da Mata",1,88,5,650
2020-07-15,"Vitória de Santo Antão",0,120,4,1163
2020-07-16,"Abreu e Lima",2,69,9,554
2020-07-16,"Araçoiaba",0,11,1,70
2020-07-16,"Cabo de Santo Agostinho",2,189,18,1226
2020-07-16,"Camaragibe",1,130,20,1437
2020-07-16,"Chã Grande",1,13,5,211
2020-07-16,"Chã de Alegria",1,8,0,166
2020-07-16,"Fernando de Noronha",0,0,0,95
2020-07-16,"Glória do Goitá",0,20,8,196
2020-07-16,"Igarassu",0,79,12,519
2020-07-16,"Ilha de Itamaracá",0,7,2,178
2020-07-16,"Ipojuca",2,84,5,583
2020-07-16,"Itapissuma",0,27,0,221
2020-07-16,"Jaboatão dos Guararapes",2,665,56,5673
2020-07-16,"Moreno",1,36,4,300
2020-07-16,"Olinda",9,298,42,4396
2020-07-16,"Paulista",2,235,34,2931
2020-07-16,"Pombos",0,22,9,485
2020-07-16,"Recife",23,2020,179,23612
2020-07-16,"São Lourenço da Mata",1,89,10,660
2020-07-16,"Vitória de Santo Antão",0,120,6,1169
2020-07-17,"Abreu e Lima",0,69,6,560
2020-07-17,"Araçoiaba",0,11,1,71
2020-07-17,"Cabo de Santo Agostinho",0,189,21,1247
2020-07-17,"Camaragibe",0,130,11,1448
2020-07-17,"Chã Grande",0,13,0,211
2020-07-17,"Chã de Alegria",0,8,0,166
2020-07-17,"Fernando de Noronha",0,0,0,95
2020-07-17,"Glória do Goitá",2,22,3,199
2020-07-17,"Igarassu",1,80,5,524
2020-07-17,"Ilha de Itamaracá",0,7,15,193
2020-07-17,"Ipojuca",0,84,5,588
2020-07-17,"Itapissuma",0,27,1,222
2020-07-17,"Jaboatão dos Guararapes",2,667,42,5715
2020-07-17,"Moreno",0,36,2,302
2020-07-17,"Olinda",6,304,78,4474
2020-07-17,"Paulista",0,235,20,2951
2020-07-17,"Pombos",0,22,9,494
2020-07-17,"Recife",4,2024,227,23839
2020-07-17,"São Lourenço da Mata",1,90,7,667
2020-07-17,"Vitória de Santo Antão",0,120,17,1186
2020-07-18,"Abreu e Lima",1,70,1,561
2020-07-18,"Araçoiaba",0,11,0,71
2020-07-18,"Cabo de Santo Agostinho",2,191,15,1262
2020-07-18,"Camaragibe",2,132,4,1452
2020-07-18,"Chã Grande",0,13,1,212
2020-07-18,"Chã de Alegria",0,8,0,166
2020-07-18,"Fernando de Noronha",0,0,0,95
2020-07-18,"Glória do Goitá",0,22,2,201
2020-07-18,"Igarassu",2,82,1,525
2020-07-18,"Ilha de Itamaracá",0,7,1,194
2020-07-18,"Ipojuca",1,85,12,600
2020-07-18,"Itapissuma",0,27,0,222
2020-07-18,"Jaboatão dos Guararapes",5,672,36,5751
2020-07-18,"Moreno",0,36,-1,301
2020-07-18,"Olinda",7,311,32,4506
2020-07-18,"Paulista",3,238,20,2971
2020-07-18,"Pombos",0,22,8,502
2020-07-18,"Recife",8,2032,130,23969
2020-07-18,"São Lourenço da Mata",4,94,5,672
2020-07-18,"Vitória de Santo Antão",0,120,13,1199
2020-07-19,"Abreu e Lima",3,73,13,574
2020-07-19,"Araçoiaba",0,11,0,71
2020-07-19,"Cabo de Santo Agostinho",3,194,16,1278
2020-07-19,"Camaragibe",3,135,15,1467
2020-07-19,"Chã Grande",0,13,0,212
2020-07-19,"Chã de Alegria",0,8,2,168
2020-07-19,"Fernando de Noronha",0,0,0,95
2020-07-19,"Glória do Goitá",0,22,0,201
2020-07-19,"Igarassu",1,83,3,528
2020-07-19,"Ilha de Itamaracá",0,7,6,200
2020-07-19,"Ipojuca",0,85,18,618
2020-07-19,"Itapissuma",0,27,2,224
2020-07-19,"Jaboatão dos Guararapes",4,676,105,5856
2020-07-19,"Moreno",0,36,0,301
2020-07-19,"Olinda",6,317,18,4524
2020-07-19,"Paulista",6,244,19,2990
2020-07-19,"Pombos",0,22,14,516
2020-07-19,"Recife",3,2035,188,24157
2020-07-19,"São Lourenço da Mata",1,95,1,673
2020-07-19,"Vitória de Santo Antão",1,121,3,1202
2020-07-20,"Abreu e Lima",2,75,3,577
2020-07-20,"Araçoiaba",0,11,0,71
2020-07-20,"Cabo de Santo Agostinho",2,196,11,1289
2020-07-20,"Camaragibe",1,136,21,1488
2020-07-20,"Chã Grande",0,13,3,215
2020-07-20,"Chã de Alegria",0,8,1,169
2020-07-20,"Fernando de Noronha",0,0,0,95
2020-07-20,"Glória do Goitá",1,23,2,203
2020-07-20,"Igarassu",0,83,6,534
2020-07-20,"Ilha de Itamaracá",0,7,1,201
2020-07-20,"Ipojuca",1,86,3,621
2020-07-20,"Itapissuma",0,27,0,224
2020-07-20,"Jaboatão dos Guararapes",4,680,40,5896
2020-07-20,"Moreno",0,36,1,302
2020-07-20,"Olinda",12,329,24,4548
2020-07-20,"Paulista",4,248,15,3005
2020-07-20,"Pombos",0,22,3,519
2020-07-20,"Recife",1,2036,151,24308
2020-07-20,"São Lourenço da Mata",1,96,9,682
2020-07-20,"Vitória de Santo Antão",0,121,10,1212
2020-07-21,"Abreu e Lima",0,75,1,578
2020-07-21,"Araçoiaba",0,11,0,71
2020-07-21,"Cabo de Santo Agostinho",1,197,4,1293
2020-07-21,"Camaragibe",2,138,10,1498
2020-07-21,"Chã Grande",0,13,0,215
2020-07-21,"Chã de Alegria",0,8,0,169
2020-07-21,"Fernando de Noronha",0,0,0,95
2020-07-21,"Glória do Goitá",0,23,0,203
2020-07-21,"Igarassu",0,83,1,535
2020-07-21,"Ilha de Itamaracá",0,7,4,205
2020-07-21,"Ipojuca",2,88,1,622
2020-07-21,"Itapissuma",0,27,5,229
2020-07-21,"Jaboatão dos Guararapes",4,684,6,5902
2020-07-21,"Moreno",0,36,0,302
2020-07-21,"Olinda",5,334,4,4552
2020-07-21,"Paulista",5,253,4,3009
2020-07-21,"Pombos",0,22,5,524
2020-07-21,"Recife",4,2040,58,24366
2020-07-21,"São Lourenço da Mata",1,97,6,688
2020-07-21,"Vitória de Santo Antão",1,122,2,1214
2020-07-22,"Abreu e Lima",1,76,6,584
2020-07-22,"Araçoiaba",0,11,0,71
2020-07-22,"Cabo de Santo Agostinho",0,197,9,1302
2020-07-22,"Camaragibe",0,138,5,1503
2020-07-22,"Chã Grande",0,13,4,219
2020-07-22,"Chã de Alegria",0,8,1,170
2020-07-22,"Fernando de Noronha",0,0,0,95
2020-07-22,"Glória do Goitá",0,23,4,207
2020-07-22,"Igarassu",0,83,1,536
2020-07-22,"Ilha de Itamaracá",1,8,2,207
2020-07-22,"Ipojuca",0,88,4,626
2020-07-22,"Itapissuma",0,27,7,236
2020-07-22,"Jaboatão dos Guararapes",8,692,30,5932
2020-07-22,"Moreno",0,36,3,305
2020-07-22,"Olinda",2,336,14,4566
2020-07-22,"Paulista",2,255,20,3029
2020-07-22,"Pombos",0,22,9,533
2020-07-22,"Recife",16,2056,146,24512
2020-07-22,"São Lourenço da Mata",1,98,-1,687
2020-07-22,"Vitória de Santo Antão",1,123,8,1222
2020-07-23,"Abreu e Lima",1,77,8,592
2020-07-23,"Araçoiaba",0,11,1,72
2020-07-23,"Cabo de Santo Agostinho",0,197,15,1317
2020-07-23,"Camaragibe",1,139,21,1524
2020-07-23,"Chã Grande",0,13,7,226
2020-07-23,"Chã de Alegria",0,8,0,170
2020-07-23,"Fernando de Noronha",0,0,2,97
2020-07-23,"Glória do Goitá",0,23,2,209
2020-07-23,"Igarassu",0,83,6,542
2020-07-23,"Ilha de Itamaracá",0,8,6,213
2020-07-23,"Ipojuca",0,88,26,652
2020-07-23,"Itapissuma",1,28,0,236
2020-07-23,"Jaboatão dos Guararapes",5,697,127,6059
2020-07-23,"Moreno",0,36,5,310
2020-07-23,"Olinda",5,341,57,4623
2020-07-23,"Paulista",5,260,36,3065
2020-07-23,"Pombos",0,22,5,538
2020-07-23,"Recife",6,2062,353,24865
2020-07-23,"São Lourenço da Mata",0,98,6,693
2020-07-23,"Vitória de Santo Antão",1,124,30,1252
2020-07-24,"Abreu e Lima",0,77,4,596
2020-07-24,"Araçoiaba",0,11,2,74
2020-07-24,"Cabo de Santo Agostinho",0,197,34,1351
2020-07-24,"Camaragibe",1,140,17,1541
2020-07-24,"Chã Grande",0,13,3,229
2020-07-24,"Chã de Alegria",0,8,1,171
2020-07-24,"Fernando de Noronha",0,0,1,98
2020-07-24,"Glória do Goitá",0,23,3,212
2020-07-24,"Igarassu",1,84,8,550
2020-07-24,"Ilha de Itamaracá",0,8,26,239
2020-07-24,"Ipojuca",0,88,12,664
2020-07-24,"Itapissuma",0,28,5,241
2020-07-24,"Jaboatão dos Guararapes",2,699,59,6118
2020-07-24,"Moreno",0,36,5,315
2020-07-24,"Olinda",1,342,75,4698
2020-07-24,"Paulista",0,260,30,3095
2020-07-24,"Pombos",0,22,3,541
2020-07-24,"Recife",7,2069,276,25141
2020-07-24,"São Lourenço da Mata",0,98,4,697
2020-07-24,"Vitória de Santo Antão",1,125,17,1269
2020-07-25,"Abreu e Lima",0,77,8,604
2020-07-25,"Araçoiaba",0,11,5,79
2020-07-25,"Cabo de Santo Agostinho",1,198,18,1369
2020-07-25,"Camaragibe",2,142,11,1552
2020-07-25,"Chã Grande",0,13,0,229
2020-07-25,"Chã de Alegria",1,9,3,174
2020-07-25,"Fernando de Noronha",0,0,0,98
2020-07-25,"Glória do Goitá",0,23,4,216
2020-07-25,"Igarassu",0,84,8,558
2020-07-25,"Ilha de Itamaracá",0,8,16,255
2020-07-25,"Ipojuca",0,88,8,672
2020-07-25,"Itapissuma",0,28,7,248
2020-07-25,"Jaboatão dos Guararapes",6,705,63,6181
2020-07-25,"Moreno",0,36,6,321
2020-07-25,"Olinda",7,349,37,4735
2020-07-25,"Paulista",5,265,28,3123
2020-07-25,"Pombos",0,22,7,548
2020-07-25,"Recife",10,2079,288,25429
2020-07-25,"São Lourenço da Mata",2,100,11,708
2020-07-25,"Vitória de Santo Antão",1,126,15,1284
2020-07-26,"Abreu e Lima",0,77,5,609
2020-07-26,"Araçoiaba",0,11,6,85
2020-07-26,"Cabo de Santo Agostinho",2,200,38,1407
2020-07-26,"Camaragibe",1,143,14,1566
2020-07-26,"Chã Grande",0,13,3,232
2020-07-26,"Chã de Alegria",0,9,1,175
2020-07-26,"Fernando de Noronha",0,0,2,100
2020-07-26,"Glória do Goitá",0,23,1,217
2020-07-26,"Igarassu",2,86,8,566
2020-07-26,"Ilha de Itamaracá",1,9,9,264
2020-07-26,"Ipojuca",1,89,27,699
2020-07-26,"Itapissuma",0,28,2,250
2020-07-26,"Jaboatão dos Guararapes",7,712,64,6245
2020-07-26,"Moreno",0,36,3,324
2020-07-26,"Olinda",3,352,49,4784
2020-07-26,"Paulista",2,267,18,3141
